original_value,target_mean,target_std,count
32385,30183.5,1050.89,4
32386,28964.67,721.87,3
32387,30515.5,835.09,2
32388,29223.2,1719.27,5
32389,26061.0,0.0,1
32390,28570.0,2143.95,2
32391,28585.5,1394.22,4
32393,29185.75,1286.3,4
32394,28745.67,1412.78,3
32395,29840.0,0.0,1
32396,31135.0,0.0,1
32397,28729.5,712.06,2
32398,28815.5,1141.98,2
32399,27979.0,2213.86,3
32400,28585.0,0.0,1
32401,28373.0,1068.59,3
32403,27983.33,554.06,3
32404,28308.0,1213.4,2
32405,27422.0,0.0,1
32407,26071.0,0.0,1
32408,27973.4,1617.18,5
32409,27232.5,1642.61,2
32410,28669.0,1667.83,3
32411,28209.0,0.0,1
32412,28049.0,0.0,1
32413,28754.75,1164.16,4
32414,29806.0,0.0,1
32416,30009.33,855.55,3
32417,28973.0,1313.72,3
32418,28283.0,79.2,2
32419,28426.75,1269.95,4
32420,29572.0,0.0,1
32421,29795.0,1913.43,2
32422,27458.0,0.0,1
32423,28200.0,0.0,1
32424,28731.0,1386.42,3
32425,29586.25,1567.51,4
32426,28307.0,726.78,5
32427,29389.67,701.41,3
32428,28533.0,1076.82,3
32429,29382.4,1179.07,5
32430,29850.0,1244.96,4
32431,28642.6,1570.96,5
32432,28229.0,0.0,1
32433,29321.0,0.0,1
32434,29039.0,1151.17,2
32435,29512.5,2807.92,2
32436,29943.0,633.57,2
32437,29926.0,633.57,2
32438,30063.5,180.31,2
32439,28760.0,0.0,1
32440,29417.0,1978.48,2
32441,30417.0,0.0,1
32443,30529.0,2.83,2
32444,28351.67,1436.81,3
32445,27966.0,16.97,2
32446,28622.5,3578.67,2
32448,27898.0,1520.28,2
32449,27741.0,0.0,1
32450,29905.0,367.7,2
32451,28193.0,0.0,1
32452,28350.33,1270.96,3
32454,27763.0,394.57,2
32455,29619.33,1971.96,3
32457,27961.0,2636.09,2
32458,27449.33,1336.23,3
32459,28218.0,0.0,1
32460,30357.0,1414.21,2
32461,29881.67,901.07,3
32462,29464.0,2602.15,2
32464,29230.0,1722.18,4
32465,28041.0,0.0,1
32466,28446.0,0.0,1
32468,29519.5,2581.65,2
32469,29850.0,0.0,1
32470,28850.5,2365.27,2
32471,29051.5,2083.84,2
32472,27812.0,343.65,2
32473,29659.33,1639.49,3
32474,28484.75,1955.77,4
32475,28166.2,2029.54,5
32476,29278.25,736.15,4
32477,29794.0,2143.95,2
32478,27872.5,553.66,2
32479,28063.5,1289.06,2
32480,29829.5,198.7,2
32481,28709.0,1559.88,2
32482,30534.0,0.0,1
32483,28711.5,3676.25,2
32484,30397.67,151.35,3
32485,28859.75,1471.56,4
32486,29523.0,455.77,4
32489,29236.75,1494.77,4
32490,31109.0,0.0,1
32491,28872.0,1873.29,6
32492,28413.67,1014.85,3
32493,28333.5,2060.81,6
32494,31356.0,0.0,1
32495,29551.0,22.63,2
32496,30111.0,1866.76,2
32497,27169.5,1487.05,2
32498,29453.75,2229.46,4
32499,29545.33,1757.55,3
32500,26348.0,0.0,1
32501,28995.33,598.54,3
32502,29425.33,1040.07,3
32503,29746.0,2182.13,2
32504,29959.67,1450.59,3
32505,28853.5,2834.79,2
32506,28796.0,0.0,1
32507,30426.0,0.0,1
32508,29110.67,1175.34,6
32509,27938.0,0.0,1
32510,27527.0,0.0,1
32511,28796.0,0.0,1
32514,29013.0,1258.65,2
32515,29766.5,2249.31,2
32516,30395.0,1038.03,2
32517,28835.25,740.87,4
32518,29885.0,0.0,1
32519,29626.62,1044.66,8
32520,29202.75,1087.03,4
32521,28914.5,873.28,2
32522,29294.0,0.0,1
32523,28740.0,425.32,3
32524,29261.5,2930.96,2
32526,29893.0,0.0,1
32527,29445.5,494.62,4
32529,27595.0,0.0,1
32530,28688.33,1056.54,6
32531,26218.33,139.15,3
32532,28816.5,1595.94,2
32533,28794.5,683.77,2
32534,28942.29,1778.96,7
32536,27694.0,0.0,1
32538,30072.0,577.0,2
32539,26140.0,0.0,1
32540,29471.4,1033.52,5
32541,30080.67,1280.54,3
32542,28415.67,862.44,3
32543,29768.5,313.25,2
32545,28205.0,1496.9,3
32546,29200.5,2090.22,6
32547,29862.33,241.37,3
32548,27984.5,2597.2,2
32549,27838.0,907.93,2
32550,29909.75,477.5,4
32551,28716.75,1172.09,4
32552,27630.0,1323.07,4
32553,28530.25,2071.97,4
32554,30479.0,0.0,1
32556,29645.25,1427.07,4
32557,28710.11,2037.49,9
32558,28939.0,0.0,1
32559,29620.0,0.0,1
32560,29638.67,838.24,3
32561,29638.5,1743.02,2
32562,29723.4,2200.46,5
32563,27997.0,591.91,3
32564,28828.0,0.0,1
32565,30001.0,1360.33,3
32566,30509.0,0.0,1
32567,28524.67,1160.25,3
32568,28696.17,1392.3,6
32569,26847.0,1011.16,2
32570,30422.0,0.0,1
32571,29785.0,0.0,1
32572,27007.5,1199.96,2
32573,27662.5,1062.78,2
32574,28991.25,850.59,4
32575,29732.5,528.21,2
32576,29618.5,20.51,2
32577,29192.6,1322.37,5
32578,28389.75,2684.8,4
32579,28630.0,896.57,4
32580,27103.0,0.0,1
32581,28740.33,1245.49,3
32582,28182.67,1631.91,3
32583,27518.0,0.0,1
32585,29061.0,762.26,2
32586,27703.0,673.17,2
32587,27722.5,2199.81,2
32588,27752.0,0.0,1
32589,29832.0,0.0,1
32590,29717.67,592.91,3
32591,30247.5,1395.12,2
32592,29049.83,893.71,6
32593,28979.5,1972.12,2
32594,28599.0,575.58,2
32595,27590.0,0.0,1
32596,28797.5,1329.49,6
32598,30265.67,1359.34,3
32599,31323.0,0.0,1
32600,28333.0,0.0,1
32601,28707.0,0.0,1
32602,28287.5,61.52,2
32603,28234.5,905.8,2
32604,29449.6,1015.15,5
32605,29728.33,2253.65,3
32606,28547.0,0.0,1
32607,28860.0,1021.06,2
32608,29525.0,188.09,2
32609,30350.0,400.22,2
32610,31040.0,458.36,3
32611,30284.5,1475.73,2
32612,29597.0,2338.81,3
32614,27860.0,0.0,1
32615,26184.0,0.0,1
32616,28587.0,647.71,2
32617,28597.0,373.35,2
32618,29611.0,0.0,1
32619,28351.25,1747.48,4
32620,28876.0,1103.77,4
32621,27747.5,129.4,2
32622,29524.5,127.99,2
32623,29950.5,1991.92,2
32624,30458.67,146.44,3
32625,30781.0,575.58,2
32626,29757.33,191.56,3
32627,28617.5,88.39,2
32628,28518.5,1339.97,2
32630,28488.67,1474.88,3
32631,29439.5,1651.09,2
32632,27819.0,0.0,1
32633,28994.67,1136.82,3
32634,29148.0,400.22,2
32636,29945.0,1936.06,2
32637,28829.67,1165.18,3
32638,29520.0,470.93,2
32639,28240.5,893.08,2
32640,28979.5,1976.36,2
32641,28197.5,734.68,2
32642,28547.33,1313.48,3
32643,29081.67,1412.59,3
32645,29797.5,391.03,2
32646,29037.67,1196.07,3
32647,27305.0,0.0,1
32648,29549.33,1082.31,3
32650,28629.25,709.32,4
32651,29441.67,918.72,3
32653,28456.8,1470.02,5
32654,31350.0,0.0,1
32655,28881.0,0.0,1
32656,27267.0,0.0,1
32658,30697.0,0.0,1
32659,29008.2,1839.92,5
32661,28230.5,1758.71,4
32662,29609.6,1438.09,5
32663,29642.6,1626.25,5
32664,28981.0,501.3,3
32665,28366.0,0.0,1
32666,29152.75,775.59,4
32667,30106.33,1373.62,6
32668,28202.0,513.36,2
32669,29652.0,1083.29,2
32670,29595.25,1227.97,4
32672,29045.0,645.67,4
32673,28475.0,0.0,1
32674,28959.33,1770.6,3
32675,29660.0,1197.3,6
32676,29552.0,2074.38,3
32677,27888.0,842.87,2
32678,28787.0,1319.46,2
32680,29479.0,1357.57,4
32682,29085.0,0.0,1
32683,28580.0,0.0,1
32684,26784.0,0.0,1
32685,29273.0,1270.35,4
32686,28696.0,596.8,2
32687,28602.0,0.0,1
32688,29135.5,947.13,4
32689,31308.0,0.0,1
32690,31464.0,0.0,1
32692,29028.25,1311.73,4
32693,29755.0,0.0,1
32694,29767.5,1378.42,4
32695,27930.67,312.28,3
32696,28623.0,0.0,1
32697,29942.5,2437.4,2
32698,28262.33,1271.27,3
32699,29159.75,1633.58,4
32700,29602.0,787.72,2
32701,28607.0,0.0,1
32702,30270.0,0.0,1
32704,28583.67,748.71,3
32705,26797.0,0.0,1
32706,29698.5,294.86,2
32707,28121.67,1418.85,3
32708,28765.8,1797.04,5
32709,28926.0,0.0,1
32710,29125.22,1291.19,9
32711,27507.0,967.32,2
32712,29417.0,1017.59,3
32713,29889.5,2099.4,2
32715,28629.0,0.0,1
32716,28989.75,1130.22,4
32718,29075.0,0.0,1
32719,30145.0,465.28,2
32720,29207.0,0.0,1
32721,26484.0,0.0,1
32722,28635.5,712.06,2
32724,29508.67,1004.78,3
32725,28254.0,0.0,1
32726,28965.0,3848.08,2
32727,28359.0,0.0,1
32728,29415.25,1602.18,4
32729,29120.5,978.38,4
32730,29379.0,1366.19,4
32731,27761.0,0.0,1
32732,30595.67,881.06,3
32733,29166.5,948.03,4
32734,29357.25,1020.55,8
32735,29274.5,1973.54,2
32736,29939.5,641.35,2
32737,29672.33,411.39,3
32738,29149.0,1579.99,3
32739,29166.0,0.0,1
32740,28605.0,2549.83,2
32742,30093.0,0.0,1
32744,27933.0,532.05,3
32746,28313.0,0.0,1
32747,29572.33,1633.91,3
32748,29282.25,1001.74,4
32749,28142.0,678.82,2
32750,27693.0,535.99,2
32752,28902.33,2165.35,3
32753,30772.5,924.19,2
32755,29960.33,889.91,3
32756,30447.0,1016.33,3
32757,28711.0,678.82,2
32758,28950.4,1140.85,5
32761,29932.75,1002.67,4
32762,30439.0,1378.86,2
32763,30146.0,1912.02,2
32764,29235.5,1153.29,2
32765,30582.0,0.0,1
32766,29183.5,1135.36,4
32767,28886.33,662.93,3
32768,27858.0,707.11,2
32770,29813.0,1156.82,5
32772,30697.0,1295.42,2
32773,28648.0,0.0,1
32774,29576.5,850.11,4
32775,29702.0,0.0,1
32776,28878.5,809.64,2
32777,27444.0,0.0,1
32778,27672.0,7.07,2
32780,29383.33,780.22,3
32781,29496.75,1449.05,4
32782,27829.0,0.0,1
32785,27402.0,800.44,2
32786,28847.0,0.0,1
32787,28606.33,1262.35,3
32788,30424.8,621.43,5
32789,29746.5,1051.47,2
32793,29456.0,0.0,1
32794,29091.0,856.55,4
32795,29586.0,545.89,2
32796,30259.0,288.5,2
32797,31390.0,0.0,1
32798,29021.0,1283.58,4
32799,27454.0,0.0,1
32800,28186.0,0.0,1
32801,29906.5,993.49,2
32803,29064.0,603.87,2
32806,30231.0,0.0,1
32807,30623.0,0.0,1
32809,27458.0,0.0,1
32810,28640.0,0.0,1
32811,29388.0,832.97,2
32812,29233.0,784.89,2
32813,28008.0,0.0,1
32814,28417.0,0.0,1
32815,28166.0,459.62,2
32816,30284.0,0.0,1
32817,29487.0,0.0,1
32818,28218.0,1069.12,3
32821,29681.5,668.96,4
32822,29915.0,378.34,3
32823,28442.5,375.47,2
32825,29626.0,2035.18,4
32826,30256.0,0.0,1
32827,29331.0,591.14,2
32830,29234.0,0.0,1
32831,29391.5,2747.11,2
32832,30256.0,0.0,1
32833,29008.0,0.0,1
32834,29425.33,1283.57,3
32835,30228.5,331.63,2
32836,28848.75,1830.63,4
32837,27434.0,36.77,2
32838,28734.5,112.43,2
32839,29388.0,1240.27,2
32840,28548.33,388.65,3
32841,29399.0,595.38,2
32842,28735.5,33.23,2
32844,28008.8,1090.18,5
32845,29353.0,780.87,5
32846,29894.0,107.48,2
32847,28682.0,1271.24,3
32849,28585.0,107.48,2
32850,28765.5,723.37,2
32851,27868.5,1850.5,2
32853,29584.0,0.0,1
32855,30271.0,0.0,1
32856,29069.33,1420.58,3
32858,31145.0,0.0,1
32859,30288.33,203.21,3
32860,31341.0,0.0,1
32861,30108.0,0.0,1
32862,30749.0,835.8,2
32864,29391.5,270.82,2
32865,28693.5,440.53,2
32867,27779.0,0.0,1
32868,28445.0,0.0,1
32869,30191.5,1948.08,2
32870,31110.0,657.61,2
32871,28872.2,686.94,5
32872,29911.0,1443.23,3
32873,30770.0,627.91,2
32874,29706.0,0.0,1
32875,29797.0,1781.53,3
32876,29234.0,868.33,2
32877,26324.0,0.0,1
32878,28713.25,733.33,4
32879,27884.0,0.0,1
32880,28296.0,374.77,2
32881,30051.0,0.0,1
32882,30413.5,676.7,2
32883,29944.0,280.01,2
32884,29836.0,0.0,1
32885,29147.5,1049.41,4
32886,29402.5,1580.38,2
32887,31794.0,0.0,1
32890,29959.0,0.0,1
32892,28130.0,0.0,1
32893,29848.0,1137.03,2
32894,27872.0,0.0,1
32895,29404.0,364.1,3
32896,29570.0,1021.06,2
32897,29005.0,1833.65,4
32898,30168.5,727.61,2
32899,29737.5,423.56,2
32901,29314.0,1116.5,4
32902,29042.0,0.0,1
32903,30094.33,341.63,3
32904,29909.5,408.0,2
32905,29079.5,1364.01,2
32907,29596.0,2245.77,2
32908,28423.0,2278.3,2
32909,28440.0,0.0,1
32910,29851.0,0.0,1
32911,26599.0,0.0,1
32913,30264.0,0.0,1
32914,28330.33,1726.36,3
32915,28434.67,799.14,6
32916,29067.5,1296.59,4
32919,29861.0,2483.36,2
32920,29155.0,816.0,2
32921,29885.5,1045.08,4
32922,28847.67,1578.07,3
32923,29217.2,1306.94,5
32924,30499.33,1375.28,3
32925,30353.0,195.59,3
32926,27909.0,0.0,1
32927,29894.0,0.0,1
32928,29371.5,376.89,2
32929,29268.5,38.89,2
32930,28851.67,2175.61,3
32931,29531.0,2808.63,2
32932,28517.0,0.0,1
32933,29048.0,0.0,1
32934,28504.0,0.0,1
32936,28602.33,932.22,3
32937,29725.33,362.85,3
32938,29863.0,2617.71,2
32939,29435.0,1496.24,2
32940,29366.5,1444.62,2
32941,30809.0,0.0,1
32942,29293.33,1330.5,3
32943,28973.0,1169.55,2
32944,29812.0,900.26,4
32945,30376.0,0.0,1
32946,30036.0,0.0,1
32947,28489.0,0.0,1
32948,29655.33,1053.21,3
32949,28598.0,1366.95,4
32950,30752.5,1235.32,2
32951,28085.0,82.02,2
32952,27555.0,0.0,1
32953,27557.0,0.0,1
32954,30151.0,128.69,2
32955,29546.5,924.93,4
32956,28324.0,0.0,1
32957,30380.0,0.0,1
32958,28946.4,1554.93,5
32959,29588.5,1607.5,4
32962,29113.0,1407.14,2
32963,28766.0,0.0,1
32964,30402.8,1442.19,5
32965,26634.0,0.0,1
32966,28249.33,1757.65,3
32967,28272.33,353.72,3
32968,30404.0,0.0,1
32969,29150.0,0.0,1
32970,29549.0,776.4,2
32973,30065.0,0.0,1
32974,29496.0,986.15,3
32976,30162.8,918.21,5
32977,29355.0,1636.65,3
32978,28435.0,0.0,1
32981,29654.25,1043.88,4
32982,28955.75,1388.52,4
32983,29490.0,1172.38,2
32984,30100.0,863.22,4
32985,28961.0,1958.69,2
32986,28896.0,0.0,1
32987,29340.0,0.0,1
32988,28773.67,858.67,3
32989,29607.43,1009.09,7
32990,30599.0,0.0,1
32991,29264.2,1850.75,5
32992,28838.67,1658.79,3
32993,29718.5,548.01,2
32994,29152.8,629.22,5
32995,28982.0,1213.4,2
32996,28837.0,1794.44,3
32997,28405.0,0.0,1
32998,27413.0,0.0,1
32999,30588.0,0.0,1
33000,28868.5,2441.64,2
33001,29172.0,1309.56,2
33002,29478.5,1154.71,2
33003,26395.0,0.0,1
33004,30111.0,0.0,1
33005,31395.0,847.84,3
33006,29287.67,1293.84,3
33007,29865.67,438.06,3
33008,30037.5,1026.15,4
33009,29142.5,867.62,2
33010,31738.0,0.0,1
33011,29616.33,1421.54,3
33012,29921.0,0.0,1
33013,30165.0,507.7,2
33014,28273.33,1985.14,3
33016,29443.67,967.04,3
33017,29605.67,438.6,3
33019,31503.5,126.57,2
33020,29915.33,366.95,3
33022,30414.0,21.21,2
33023,28377.33,1530.9,3
33024,28565.0,0.0,1
33025,30801.0,281.43,2
33026,29312.0,1511.42,3
33028,28508.0,0.0,1
33029,31311.0,0.0,1
33030,30052.67,403.46,3
33031,29068.0,2119.91,2
33032,29004.0,0.0,1
33035,30505.0,0.0,1
33036,30451.33,1165.44,3
33037,28843.0,1258.69,3
33038,29498.33,1241.73,3
33039,28857.8,1473.82,5
33040,30055.0,138.59,2
33041,28613.0,0.0,1
33043,31612.0,278.6,2
33044,29446.0,0.0,1
33045,30576.5,284.96,2
33046,28099.33,899.81,3
33050,29289.2,1409.19,5
33051,28813.75,2109.8,4
33053,30111.0,0.0,1
33055,29605.5,1440.38,2
33056,30239.0,1022.48,2
33057,31420.0,0.0,1
33058,27872.5,2165.87,2
33060,30297.0,203.65,2
33062,28493.0,0.0,1
33063,31047.5,1069.85,2
33064,27488.0,0.0,1
33065,28562.0,0.0,1
33066,28785.67,1072.1,3
33067,26426.0,0.0,1
33068,28438.5,1988.32,4
33069,30398.0,0.0,1
33070,28773.17,982.59,6
33071,30115.0,0.0,1
33072,30462.0,0.0,1
33073,29260.0,0.0,1
33075,27820.0,229.1,2
33076,30337.5,202.94,2
33078,29086.0,1158.24,2
33079,29085.0,1230.36,4
33080,29718.5,2457.2,2
33081,29238.33,360.81,3
33082,29487.5,1680.79,2
33083,26434.0,0.0,1
33084,29150.0,0.0,1
33085,30297.67,1344.08,3
33086,29415.0,1497.68,5
33087,31940.0,0.0,1
33088,30404.5,359.92,2
33090,28753.0,1579.68,2
33091,30029.0,871.16,2
33092,29676.5,2291.73,2
33093,28183.0,0.0,1
33094,27181.0,663.27,2
33095,29827.0,1192.96,7
33096,27582.0,650.54,2
33098,27628.0,0.0,1
33099,30341.5,120.92,2
33100,29890.0,0.0,1
33101,29957.0,513.36,2
33102,30175.5,253.85,2
33103,27642.0,0.0,1
33104,30799.0,0.0,1
33105,29637.0,770.73,4
33106,30066.5,1915.55,2
33107,29746.0,574.17,2
33108,29254.0,1431.18,2
33109,28144.0,0.0,1
33110,28584.0,0.0,1
33111,28190.5,772.87,2
33112,29101.5,214.25,2
33113,28987.0,1435.43,2
33114,29911.0,888.72,4
33115,28223.75,1380.33,4
33116,27334.0,0.0,1
33117,29265.0,1173.4,3
33118,30613.0,0.0,1
33119,30499.0,0.0,1
33120,29348.0,1547.15,2
33121,28013.0,0.0,1
33122,30723.0,1442.5,2
33123,29216.5,1693.52,2
33124,29721.0,875.4,2
33125,28905.0,0.0,1
33126,30666.0,701.48,3
33127,29626.75,879.66,4
33128,28796.67,704.12,3
33129,29378.5,2394.97,2
33130,29149.17,1822.56,6
33131,29453.0,2443.63,3
33132,30315.0,36.77,2
33133,29434.0,584.83,4
33134,30427.0,0.0,1
33135,29713.0,1753.62,2
33136,29601.0,0.0,1
33137,26465.0,0.0,1
33138,30085.67,574.94,3
33139,28513.5,1554.93,2
33140,30238.5,617.3,2
33141,29243.5,1664.52,4
33142,30218.5,1788.27,2
33143,28074.0,182.43,2
33144,30328.5,184.55,2
33145,28814.0,0.0,1
33147,27400.0,0.0,1
33148,30600.5,782.31,4
33149,29250.0,0.0,1
33150,29263.0,0.0,1
33151,29244.5,1557.76,2
33152,29154.5,1438.96,2
33153,27048.0,816.0,2
33155,30869.0,738.22,2
33156,29575.67,1634.74,3
33157,29238.0,0.0,1
33158,29236.5,1853.27,4
33160,29771.5,791.25,2
33161,30267.0,0.0,1
33162,28994.6,1430.74,5
33163,29374.0,0.0,1
33164,29474.0,376.18,2
33165,29291.33,1875.58,3
33166,30229.0,63.64,2
33167,29697.25,1060.6,4
33168,29367.25,1378.87,4
33169,28638.0,0.0,1
33170,30471.67,212.85,3
33171,29710.67,640.16,3
33172,30615.25,1494.33,4
33173,29970.0,0.0,1
33174,29516.0,0.0,1
33175,30565.0,2077.48,2
33176,29379.0,0.0,1
33177,30952.67,940.76,3
33178,28566.25,1727.81,4
33179,29591.5,1303.2,2
33180,31785.0,0.0,1
33181,30502.0,296.98,2
33184,30373.67,1054.46,3
33185,28576.2,697.19,5
33186,28151.0,663.27,2
33187,28882.25,1133.58,4
33188,30204.75,1453.4,4
33189,26495.0,0.0,1
33190,30255.0,2196.27,2
33191,29377.0,0.0,1
33192,29449.0,1323.7,2
33193,29147.0,1445.33,2
33194,29396.0,1238.85,2
33195,30085.67,1404.46,3
33196,28908.67,990.94,3
33197,29564.0,1257.24,2
33198,29613.33,1139.36,3
33199,30046.67,154.75,3
33200,30615.6,1486.42,5
33201,30847.33,830.92,3
33202,30240.0,0.0,1
33203,28952.0,1740.9,2
33205,29627.33,714.32,3
33206,28488.0,2804.39,2
33207,29728.75,1394.64,4
33208,30128.6,1319.79,5
33209,29821.0,0.0,1
33210,29288.75,1126.89,4
33211,29359.2,1037.8,5
33212,27018.0,0.0,1
33213,29870.0,0.0,1
33214,29223.0,1919.45,4
33215,30735.0,1838.48,2
33216,28446.67,1849.08,3
33217,29678.0,817.83,4
33218,29446.0,402.15,3
33219,28619.5,391.03,2
33220,29661.0,0.0,1
33221,30460.0,0.0,1
33222,28663.0,0.0,1
33223,29371.5,2144.65,2
33224,30110.0,0.0,1
33225,30219.5,286.53,4
33226,29094.0,1380.27,2
33227,30506.2,1735.97,5
33228,29244.5,1738.78,2
33229,28631.0,0.0,1
33230,28313.5,422.14,2
33231,28381.0,362.04,2
33232,30233.5,13.44,2
33233,30004.0,931.54,3
33234,29906.5,478.71,2
33235,30351.0,0.0,1
33236,29682.0,1483.51,2
33237,29267.67,592.56,3
33238,29863.0,992.78,2
33239,28274.67,821.87,3
33240,30265.0,1504.15,3
33241,28408.0,1207.87,7
33242,29285.67,871.82,3
33243,30167.5,873.28,2
33244,30790.25,550.22,4
33245,29392.0,2955.71,2
33247,27741.0,0.0,1
33249,28833.0,0.0,1
33250,29693.0,880.95,3
33251,30100.67,1523.22,3
33252,29887.0,0.0,1
33253,30713.0,90.51,2
33254,29944.0,114.55,2
33255,28811.0,975.81,2
33257,31289.0,1118.64,2
33258,30245.0,0.0,1
33259,28376.25,926.89,4
33260,29901.29,1012.09,7
33261,28314.5,245.37,2
33262,30437.5,710.64,2
33263,28985.0,0.0,1
33264,30086.5,1993.33,2
33265,27876.0,0.0,1
33266,30584.0,827.49,3
33267,29104.5,945.6,4
33268,30587.67,1676.49,3
33271,30654.5,1704.83,2
33272,30141.5,166.17,2
33273,28233.5,750.24,2
33275,29228.67,33.62,3
33276,30494.0,0.0,1
33277,28804.25,1826.77,4
33278,30442.67,548.06,3
33279,29899.0,0.0,1
33280,28655.0,0.0,1
33281,29784.0,1264.31,2
33282,29929.33,1630.25,3
33283,29659.0,2660.14,2
33285,30223.0,124.45,2
33286,29335.67,2423.35,3
33287,29300.0,1008.33,2
33288,29848.0,0.0,1
33289,29962.0,1131.37,2
33291,29564.4,1640.89,5
33293,29677.5,856.31,2
33294,28247.0,637.81,2
33295,27733.0,0.0,1
33296,29998.0,1001.25,3
33297,30105.33,778.7,3
33298,28572.0,0.0,1
33299,30183.75,1182.78,4
33300,29190.6,2102.05,5
33302,29815.33,1199.86,3
33303,31001.0,0.0,1
33304,30372.0,1077.34,3
33305,28799.0,0.0,1
33306,28812.17,1464.77,6
33309,28856.0,1541.49,2
33310,28650.0,0.0,1
33311,30042.67,2015.8,3
33312,30046.2,1101.94,5
33314,30785.0,0.0,1
33315,27658.0,0.0,1
33316,30474.5,694.48,4
33317,29542.67,1166.79,3
33319,29697.0,1284.11,2
33320,30802.0,0.0,1
33321,30666.0,1500.05,4
33322,29917.8,1347.24,5
33323,28183.67,1430.29,3
33324,28999.0,441.23,2
33325,29296.33,1104.89,3
33326,30168.5,1938.18,2
33327,30768.0,0.0,1
33328,28782.75,1892.07,4
33329,30372.0,0.0,1
33330,30305.0,0.0,1
33331,28694.33,65.49,3
33333,29437.67,1172.27,3
33335,29885.5,490.02,2
33336,29970.0,1000.85,3
33337,28582.0,0.0,1
33338,30526.0,0.0,1
33339,29283.0,0.0,1
33340,28824.0,904.16,4
33341,29226.0,1643.67,3
33342,29058.67,2244.69,3
33343,30058.67,566.23,3
33344,28694.0,0.0,1
33345,30192.0,464.2,3
33347,29049.0,1629.01,5
33348,30306.75,208.65,4
33349,30530.0,0.0,1
33350,29133.0,0.0,1
33351,30286.0,0.0,1
33352,29553.0,1288.35,2
33353,30456.0,1613.95,3
33355,30377.0,0.0,1
33356,29649.0,1340.6,4
33357,29731.14,1374.74,7
33358,30550.0,0.0,1
33359,29635.0,1282.69,2
33360,30638.0,0.0,1
33361,28865.0,0.0,1
33362,26585.0,0.0,1
33363,30289.5,985.0,2
33364,28638.67,1593.1,3
33365,30654.0,0.0,1
33366,27835.0,0.0,1
33367,29037.33,251.93,3
33368,28103.5,217.08,2
33369,28726.0,0.0,1
33370,29100.0,1704.13,2
33371,30468.5,2040.0,2
33372,29763.75,727.21,4
33373,28833.67,111.45,3
33374,30751.67,1128.74,3
33375,29521.0,1295.42,2
33376,28829.0,0.0,1
33377,29986.0,0.0,1
33379,30350.0,1238.01,3
33381,29193.5,478.71,2
33382,30335.0,0.0,1
33383,30823.0,0.0,1
33384,29198.0,1225.88,4
33385,29940.0,637.96,3
33386,29964.5,1636.6,4
33387,29955.0,1659.0,4
33389,30608.0,302.64,2
33390,30415.67,644.35,3
33391,29964.33,540.33,3
33392,31168.0,760.2,3
33393,29082.25,976.2,4
33394,29620.5,702.16,2
33395,27407.0,0.0,1
33396,30573.0,0.0,1
33397,28759.5,55.86,2
33398,29351.6,666.09,5
33399,28868.25,1685.76,4
33400,30088.0,0.0,1
33401,29012.5,1488.46,2
33402,29615.5,1071.27,2
33403,29670.0,2049.92,3
33404,29959.0,717.21,3
33405,30674.0,0.0,1
33406,30031.67,2282.42,3
33407,28736.5,1945.25,2
33409,29765.0,0.0,1
33410,28692.0,2027.32,3
33411,29371.5,154.86,2
33412,28775.0,0.0,1
33413,29553.25,1756.43,4
33414,29183.33,1128.84,3
33415,29409.33,840.81,3
33416,28440.5,680.94,2
33417,30183.0,0.0,1
33418,30585.0,0.0,1
33421,28703.0,616.36,3
33422,29938.33,947.72,3
33423,30724.0,0.0,1
33424,28708.0,2020.49,3
33425,29174.6,1664.16,5
33426,30416.0,0.0,1
33427,31387.5,970.86,2
33428,29272.0,3336.13,2
33430,30648.33,485.37,3
33431,31562.0,0.0,1
33433,29853.83,1372.08,6
33435,29640.33,1445.12,3
33436,28756.0,0.0,1
33438,30472.67,1701.0,3
33439,30406.5,1125.01,2
33440,28909.0,1011.16,2
33441,29602.5,2011.72,2
33442,30449.0,0.0,1
33443,30586.0,0.0,1
33444,28426.0,0.0,1
33445,28890.0,2077.48,2
33446,28520.0,0.0,1
33447,28680.75,1603.14,4
33448,26637.0,0.0,1
33449,26923.0,0.0,1
33450,28284.25,972.54,4
33451,30327.67,580.08,3
33452,30446.33,1251.76,3
33453,30470.33,492.58,3
33454,30350.0,0.0,1
33455,29254.0,0.0,1
33456,28873.0,0.0,1
33457,30160.33,411.15,3
33458,29365.0,0.0,1
